reviewId,userName,rating,date,review,dev_reply,country
c4916aef-74f7-4e0f-a934-ad830c5cfab7,Rajat Dhull,1,2025-09-14 14:22:53,"In my phone, i am unable to see the option of sudoku game anywhere only the 5 older ones are visible, i got to know it after >30 days passed. I need that game, even after having premium i am not getting the basic features.","Hi Rajat. Hope you're doing good. We're thrilled to hear that you find LinkedIn Games awesome and that you loved them. Your positive feedback means a lot to us, and we're glad to know that our games are making a difference for you. We appreciate your suggestion for more games and will definitely take it into consideration. - SV",us
44fa54b5-3fee-4b3f-9eae-b4301cebfa58,Charles Ogutu,5,2025-09-14 14:15:41,"Linkedin has become part and parcel of my job hunting journey, Nowadays I don't have to visit sites from morning to evening searching for job openings, I just sit back and wait for the linkedin to suggest for me based on my skills and area of expertise. It saves me time and emotionally feel so calm. The best part that I like most is when linkedin suggest for me the job then they write down there that ""easy to apply"" Ones I see this I just send my application immediately over the phone and wait.",,us
97b1c777-d98b-436c-8c12-414ccd46f334,John Affokop,5,2025-09-14 14:03:42,very very interesting app . Love this.,,us
45095028-2168-4e49-9799-86ad2ba7304f,Ntui Deborah,5,2025-09-14 13:35:17,i simply love LinkedIn,,us
b6bb8e30-39ae-4141-b8f6-9697cf2c3461,Harsh Tibarewala,5,2025-09-14 13:28:38,Nice one,,us
d6eb20c9-2a52-4dbe-94c1-e9816b3e558d,Khaled,5,2025-09-14 13:23:23,💐,,us
aad2f118-8d6d-42f4-9c7a-686ca608ff51,kevin Rader,5,2025-09-14 13:07:18,awesome,,us
727c5fa5-6489-4a91-b0f4-368aa7fa7e34,isabelle aquilina,4,2025-09-14 12:34:33,excellent,,us
8ccaa1a6-26a5-4ed2-a4c6-7ed2283aaf79,Nilkontho Hajong,1,2025-09-14 12:26:31,no need a job i am off number 1folltop ☀️ sunflowers🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻 the same time as a child support thank miloud,,us
b9e90101-4b6b-4c94-b7a7-98e7d45caaea,Diana Rendon,5,2025-09-14 11:51:43,"i really love this app, so helpful in finding job. Really good for communicating with hirings across the world.",,us
60fda641-d85c-4bac-9d3f-b1b3c31132c5,Mohammed Al-Shafei,1,2025-09-14 11:30:03,Worst support experience I've ever had,,us
899d0174-7fdf-4e59-81fe-2407dc9a9f9f,kenneth phiri,5,2025-09-14 11:27:48,easy to use app and very educative.,,us
3897ec58-572f-4673-8d10-98aebe118062,Shruti Verma,1,2025-09-14 11:20:55,I don't like this app like it literally frustrated me while doing my email verification and i don't know why it always shows wrong password like i totally dislike their features and all,,us
e139b19f-c300-4d64-b7db-45a829776687,Yawar Abbas,5,2025-09-14 11:09:39,"LinkedIn is obviously very useful aap which helps people find jobs , business ideas and many more so I would recommend everyone to use this fantastic app for your good future career.",,us
ffc14806-ad33-4db1-9ba9-f28b37b64105,Saksham Singh,1,2025-09-14 10:39:43,"facing multiple issues logging in, Captcha never works.",,us
06be9a3d-6a99-45d5-b85e-067161b04ff1,Snehil Chauhan,4,2025-09-14 10:20:59,very nice platform 👏 to get sure job option,,us
0f065c1e-2c85-4da4-8ba8-60b0b72fb1f8,Gokul,5,2025-09-14 10:13:29,superb,,us
512d8550-8824-4535-8a54-27c9c98e1d2a,Njambi Kamande,1,2025-09-14 10:11:09,"I lost my previous phone. Trying to sign into LinkdeIn on my new phone, I can't!! Keeps sending me to tap ""yes"" on my existing LinkedIn app (the one in the phone I do not have). I've used it before and it's a good app. It’s disappointing that such a famous app like this still has this small and annoying issue.",,us
76fd3cc5-5603-446a-9260-ad5a0f9eb868,ISAAC ADU,5,2025-09-14 10:04:25,Great !!!!,,us
f5a4cb38-6dc2-4a0e-b38d-07fa8565648c,Huzaifa Rizwan,1,2025-09-14 09:43:15,Why my account isn't be recovering some one logged in my account changed my phone number I haven't been informed about anything. My password my everything. On your customer support there is no option to contact you. I need my account back I'm trying from the last 48 hours if I try to verify my identity they said you have previously submitted a request When I have done this. I need my account back 😡,,us
197f763e-2b2f-4d8f-b0e9-f8780e741b10,Seipone Moatshe,4,2025-09-14 09:37:11,it's so perfect,,us
fda591ff-2f31-4703-9956-53be6e697a60,Adelodun Abdulsamad,3,2025-09-14 09:30:21,"we not be able to use #opentowork now on LinkedIn, how can we use it again, or what we should do now, we post we not be able to post again, help us find solution to it and notify me once it done",,us
b51398f3-783c-4e8e-a9bf-313e669182b3,Mubeen Naveed,5,2025-09-14 09:21:57,This App is easy to use.,,us
5f774ed7-9c42-4e67-a045-1fda92f09928,edie self,5,2025-09-14 09:13:30,I have been out of touch for a long time. I now feel I have rejoined the living.,,us
5bc9d3b7-3fa0-4e22-8c34-816c228de00c,Abdulbasit Muhammad,5,2025-09-14 09:13:15,I found this app so amazing and educative,,us
0240fc2c-708b-46d6-bcac-ca4edf40d7b3,Samiksha Kulkarni,1,2025-09-14 08:55:22,I am unable to access it. Whenever I try to open it asks for persona verification. Please fix this problem.,,us
b74efe5b-3967-4ec7-a24c-14d04b8c7e18,Md. Al Hasanul Banna,5,2025-09-14 08:53:22,so much productive,,us
c753de50-c32c-408c-9b08-c1e28cde5a88,Ogbemudia John Emunjeze,4,2025-09-14 08:43:19,"Great App! I've been on LinkedIn for several years, and I must say itsbthe go to application for professionals & those seeking career opportunities & growth",,us
fc5793ca-b0ac-4f39-a18d-1390a1f5a92b,Fahd Syed,5,2025-09-14 08:42:23,owsome application on every point of view,,us
c796f851-758f-4ff0-aed9-7a585268a68a,Ayesha Ijaz,1,2025-09-14 08:40:50,why always showing captcha invalid during new joining even after correct and verification done .. i'av tried approximately hundred times a day to fix it...but it doesn't work...why ..kindly recover it .,,us
a24fe914-d1b5-4877-aa0e-020da731fdde,Ogon Malachi,5,2025-09-14 08:25:03,LinkedIn is a really good platform for people starting out their career.,,us
db16dd71-9051-446e-9d68-8dc3fb09c80c,Om Bhosale,1,2025-09-14 08:05:57,"Please help . Linkedin has temporarily restricted my account . Please remove that temporary restriction . I am new to it so I thought I should send requests to as much people as I can who work in same field as me to get connected with them . I get it now , may be in Linkdien we are not supposed to do that , I am not a spammer . Please I request to linkdin to remove that temporary restriction. I will remove this rating later , please.",,us
65662861-18cf-4de1-864e-76d7d9ebdbd5,Mohsin Latif,1,2025-09-14 08:02:44,My password is not reset and I face problem.Please LinkedIn help me.,,us
1cf35a08-a9d9-4c01-b607-3ed9a9508b7c,Abhishek Oswal,1,2025-09-14 07:47:31,king,,us
c7ccce28-d73f-4483-9ef3-79c7370f4090,Chioma Nwankwo,1,2025-09-14 07:23:25,"I was banned for using my first account for no reason, they kept telling me to submit my id which they also didn't agree to verify. I thought it was because I tried to login instead of signing up first so I opened another account and that one got suspended too. please help rectify this",,us
e5a9632f-2b65-4d0d-b173-1029979d6a8a,SM Emran Bhuiyan,5,2025-09-14 07:22:39,good,,us
97b67499-3bed-44c0-b3ec-4231428fa1b8,Krishnendu Bairagi,5,2025-09-14 06:31:54,"This is very nice platform for career opportunity, Motivational quotes, May connect with some talented people.",,us
5352b0c1-496c-4b42-bb6f-f6e6bc9831da,Michael Salinas,5,2025-09-14 04:55:39,Very good app,,us
4f595d99-d4a9-4530-9529-305a43a39938,E.J. Windvogel,5,2025-09-14 04:25:45,very good service and helpful 👍,,us
b81653b6-4cb3-4b59-be77-bfc8bcf891e8,Birhanu Daba,5,2025-09-14 03:19:50,i will hope this app bring new jobs and opportunity to my life,,us
9dd52aff-bd55-46a6-9345-617fc9d84f74,NuelArk Construction,5,2025-09-14 03:07:04,I recommend LinkedIn to people seeking to grow in their career,,us
21a88818-12b7-4c00-86cb-d62c148968b1,Om Parkash,5,2025-09-14 02:34:50,hi do,,us
a9f05d2b-056d-4de3-a264-b786789166dc,Samuel Clinton Widjaya,5,2025-09-14 02:26:16,"improve again, and can you bring simple to verify not with persona, because everyone native person ini their country haven't paspor to verify. Please, to get another choice for verify their profile. I support this. Thank you (forgive me because my English is less understandable in this comment box)",,us
fdb88f03-4ec4-460c-8548-ed122f657f5d,Mohammed Abs,5,2025-09-14 01:06:36,The best app forever,,us
ce17c2eb-934e-4b89-87de-7a548326cada,Bajomo Remi,1,2025-09-14 01:05:54,The app was okay until i got a debit for a huge sum. I have requested for a refund and checked for the developers info but up till now nothing. Please please and please. Help sort out this payment as I am yet to receive anything. Please do not let this sour incident spoil the whole app for me,,us
fc8450c2-0138-4094-8806-00e4982629bc,Ryann Natty,5,2025-09-14 01:05:26,Good app,,us
50827a52-db93-46d7-95f0-5e8c27701f6f,Amanda Rinehart,2,2025-09-14 00:55:08,The St. Charles Med.Shoppe has the rudest pharmacist I've ever dealt with on RX'S. The drivers are wonderful. There is 1 pharmacist who is also very kind. Not sure name of rude person; maybe Wendy! I pulled all my RX OUT!! I AM 79 AND DONT DRIVE so I was happy on delivery!!!,,us
6daab77f-2c72-4d28-b7d0-c47a88b2de95,M- Unit,5,2025-09-14 00:49:01,User friendly,,us
204f04b6-2dec-41d7-a891-4e3a06293af2,Edward Van Den Heuvel (33),1,2025-09-13 23:30:06,cant even make an account. they have a problem with their captcha. it wont go through. i need this problem resolved immediately,,us
59688b59-b789-4278-8a6b-8530daa7d6fa,Greg Sciberras,5,2025-09-13 23:12:57,5 Stars I've got more jobs myself on here then my job network provider finding me! I've applied for 74 jobs within 14 days! I reckon the government should increase my payments that's a effort in itself,,us
13d80c51-132d-4c47-9529-8935d8b7e72b,mohammed “Mayes” nure,5,2025-09-13 23:06:09,"My experience in the LinkedIn was very exciting and enlightening, education is necessary, empowering, life change with good communication skills that present finding and thoughts using professional tools hold on to talent the vision to modernize and use the key strategies for an effective job search, build a LinkedIn profile that attract recruiters, linkedin top job search tools and feature and knowledge, skills, tools, technique... I feel confident facing success and landing my skills. Thanks.","Wow! We're so happy to hear about your positive experience using LinkedIn. What you described is everything we strive to provide for our members, and we hope that many others have the same sort of experiences you have had. Thank you so much for leaving such a glowing review! -WB",us
2d0cb4e2-6d72-4628-bf86-ac2f44f65e80,Joseph,5,2025-09-13 22:35:21,reliable,,us
c847afd3-5334-4c93-b06d-83825465b5ee,Syed Zaidi,5,2025-09-13 22:22:44,Great app for every job seeker and businessman.,,us
875a5635-4bdb-4c15-85fa-441d7fdd75c0,Muhammad Ghazi,5,2025-09-13 22:14:07,"LinkedIn is an excellent professional platform for all! Professionals & newbies alike! If you want to search for a job, a candidate, stay up-to-date with various modern business trends, or simply grow your network.. LinkedIn is your go-to place!! 👍 👌",,us
0bb273cf-f271-4fd3-8815-1ccf983c0788,Daniel Smith,5,2025-09-13 21:39:09,sound,,us
032ab170-b361-45a8-bf0c-d7fd0cc3caff,Omoniyi Steven,5,2025-09-13 21:31:19,They need to improve their customer relations,Glad to hear that! Thanks for taking the time to rate us! -EB,us
7dc35c49-b246-4565-b4b0-977f930aa9cc,Jayashree,5,2025-09-13 21:24:48,excellent knowledge gainer,,us
f23f05f6-9388-4315-a1df-63e29cf1d5b5,Ruslan Savchyshyn,5,2025-09-13 21:19:37,"great app, very good for professional networking",,us
7b984e21-72d6-4500-9b56-123f80206789,Ibrahim Musah,4,2025-09-13 21:06:47,Great,,us
0f9a4813-2084-4cda-9289-324e3d93d146,Sumit Prajapati,1,2025-09-13 20:49:25,"the worst notification and email spamming aap , and now I know why it starts with 'L' 🤡",,us
ac1208dc-b558-443a-92e0-2eedc9b51cc6,Enoch Narh,5,2025-09-13 20:44:33,LinkedIn is a great platform for the corporate space,,us
555c9139-2214-409f-b22c-cba0cb3975c3,Saumen Das,5,2025-09-13 20:33:55,"the best platform for professionals! Clean, information, and everything good.",,us
b2eead5f-8039-4ce0-9c0e-f04aef59dc37,Tamim 45,1,2025-09-13 20:06:27,Restricted my account without any reason. I did the identity verification with my NID & it's been more than 72 hours but still my account is restricted.,,us
4d15f091-07ad-49ac-9311-babf4a98dd75,Joseph Saleh,5,2025-09-13 19:53:00,"Helps me develop my first jumping stone to my carrier, even though it's not always offers a job that I am passionate but I was able to gain much more experience and competence. Thanks! 🙏🏻",,us
d6b2c85d-be99-45b2-85a4-4221a84c6969,Joy Cobi,1,2025-09-13 19:20:53,"Something is wrong with this app of recent, I can't get pass the verification process...for a while now. Then it turned to, can't create account. Please look into this and fix it edit ...my account has been temporarily restricted, and all efforts to do an ID verification in other to regain access to it has been futile... how do this app develop issues every now and then?",Greetings Joy! Your input on the LinkedIn app is valued. We're sorry to hear that you are facing issues while verification. We'd like to take a closer look at this for you. Can you please email us with your details here: https://lnkd.in/gu4upfkp. Thanks! -JJ,us
6f0da1c4-3da0-4515-9eb5-999d11f31dca,Asraful Sk,1,2025-09-13 19:14:24,very poor quality,,us
5309f982-f14f-4c06-9b1c-3614356de699,BUTTERFLY,5,2025-09-13 19:07:12,good,,us
d1ad8ef3-a321-4bab-a12e-a1e9dc3f022e,Maninder Singh,5,2025-09-13 19:00:52,Excellent,,us
da748b0e-538f-4a64-826a-0825bb4444f7,Amy Jo Lett,5,2025-09-13 18:47:13,Very informative!,,us
4f604751-688e-48ea-b276-631e05cc5938,Indarjeet Yadav,2,2025-09-13 18:38:53,vc😆🙃🙃 2e you c🙂😆😶‍🌫️🌉fz,,us
c9f65e1f-e26b-4799-8c57-818ce939da84,Vijay Krishna Das,5,2025-09-13 18:33:38,nice,,us
bae0c991-ae01-4717-8579-a8e87a6c10de,Raja Majumder,5,2025-09-13 18:31:27,Good to connect with fellow unknown people making a known community. But to be aware of unknown followers,,us
56b64ba1-7d1a-4faa-af13-93a25b846cfc,Mehak Harjai,1,2025-09-13 18:10:57,problem regarding the applying for the jobs option,,us
0d0ee11d-a8df-4ac8-a590-04d9a0f8ed55,jajbeer singh,2,2025-09-13 18:10:09,"koosa app sirf higher rank wali naukri hai hr , Engineer , officer jo mujhe aata nahi",,us
ec99a161-a61b-4140-a9e5-6d44423614bc,OM KADAM,5,2025-09-13 17:58:36,best way to build community.,,us
ab5c0b2f-e1ad-4eef-8461-e697b323a669,Ajomiwe John chukwunyere,5,2025-09-13 17:50:28,very informative,,us
47d250ee-f2ab-4d88-b5ed-c3e3809f0a29,FBD RAKIB YT,5,2025-09-13 17:45:42,excellent,,us
61da4945-5427-4998-81ce-715cda6ffdd7,Mohamed Elhofny,5,2025-09-13 17:29:30,a very useful app,,us
c8484c5a-990f-43f8-b1a7-28cb185e6997,Azadeh Ansarian,5,2025-09-13 17:28:45,"I have been in LinkedIn from 2008, it is so useful for me.",,us
41ce1061-4c83-41e4-ad4f-9a0d4d75fb82,Ayoub Banbhan,5,2025-09-13 17:22:47,Great app for professionals but needs to upgrade it's UI(user interface),,us
4077da6c-8ae1-40f3-8df7-14c8c25307d0,Dr_Ibrahim Mohammed,5,2025-09-13 17:14:42,perfect 👍,,us
29339e57-3613-4ae6-835d-0f982ae1fb01,Fahim Rifat,1,2025-09-13 16:47:45,"This is completely absurd. My account got restricted for no clear reason and they didn't even bother to let me know why it was restricted, it was me who found out when trying to log in. My account was verified and I was certainly following the guidelines. After that, I've tried so much from submitting my legal documents to contacting those dirtbag (customer support) but nothing worked. It's been almost a month and I can't even verify my new account since the last one was verified under same name",,us
45a4f6ad-7095-4007-962e-4c84766d5488,jayesh rana,1,2025-09-13 16:39:40,க்ஷக்ஷக்ஷக்ஷஷக்ஷக்ஷக்ஷக்ஷக்ஷக்ஷஹக்ஷக்ஷக்ஷக்ஷக்ஷக்ஷஹக்ஷக்ஷக்ஷக்ஷக்ஷக்ஷக்ஷக்ஷக்ஷக்ஷ,,us
8a23d2a1-83e1-455d-a372-b9334eb0fa49,Ifenna Nwafor,5,2025-09-13 16:32:22,Very good and user friendly,,us
21facbbc-a2d9-421f-add4-a89b52ef219d,Amit Waghmare,1,2025-09-13 15:29:39,"UI not cool , rework HTML 5 and c++ Swift code best , profit, Timeline designation, company profit, newsletter post",,us
89652087-6f88-4549-9bab-b04b6246ed6c,Shahid Shahi,1,2025-09-13 15:27:18,my account totally vanished after I unused the app. I can't find my account. when I login through my gmail then it shows a new account. what should I do now.,,us
ae3b2eec-7a65-426c-b3ea-3d2812c025da,Maskina Begum,5,2025-09-13 15:02:16,ok👌,,us
d7d3d404-9189-4e1e-b128-ae1d9b73c4d0,Sheikh Abuzar Ali Zafri,5,2025-09-13 14:47:19,gr8 for job looking,,us
95770e54-3b84-451d-8fe6-13ff30345d79,Pranjal,1,2025-09-13 14:30:09,include a filter for paid/unpaid internships and option to flag wrong category job posts. filter for visa sponsorship jobs as an option,,us
dd243dd0-2dd6-42e2-87a8-804bb64c62f3,Abdelahi Abdurehman,5,2025-09-13 14:26:55,the best app,,us
0068ba0f-5396-4670-a349-c70ac3287af6,Adrien king curt TLA Love is trust and honesty,5,2025-09-13 14:25:09,wicked,,us
9cf6f1b1-40ea-44bf-a1c1-16cb96670855,gulfishan hussain,5,2025-09-13 14:19:39,PERFECT.,,us
dad933ec-39d9-4311-a294-5874d1cfcdfe,Elvis Francis,5,2025-09-13 14:04:02,I cannot log into my account,,us
82dc1556-951e-41da-a1b9-f792a7fde20a,Larry F,4,2025-09-13 14:02:02,connects you to companies and people worthwhile... now if only I can get a career hmmm,,us
08888e7f-9698-4fe9-9178-60a6b34dee71,Muhammad Usman Lakhiar,5,2025-09-13 13:59:26,Good yet,,us
714e19bd-f239-4585-b111-4c2bd3c12e7a,Audrey McGilvery- Davis,1,2025-09-13 13:58:55,uninterested,,us
7d30a6cf-6ae3-4df8-9f28-fb20048b4b4c,Biswajit Roy,5,2025-09-13 13:45:08,Very Useful One 👌,,us
782bb074-46f6-4de1-a676-2879d321cbf7,Eli ?,1,2025-09-13 13:14:39,"Can't ""verify."" The app just opens the main page when scaning the QR. The so-called help site has ether old or just plain wrong info on how to fix it.",,us
a613a122-f63d-4e5d-91ed-fc38797d19e8,Avinash Kumar,1,2025-09-13 13:06:18,"I’m concerned about why this LinkedIn app asks for DigiLocker access. I wasn’t comfortable allowing it, and because of that, I couldn’t log in on my laptop. A professional network app shouldn’t restrict access based on unnecessary permission.",,us
7edb5089-0fdf-47c3-84d9-8f8143832120,Happy Singh,5,2025-09-13 13:04:57,"000000 ...0 08 0""",,us
1bd6f906-eab3-46c5-8435-9b6337c53983,OJ Ronald,5,2025-09-13 12:55:09,Awesome,,us
19be06a9-ef2a-4470-8528-240ba7a4fe76,DR. IRUNGU KARIUKI,4,2025-09-13 12:52:34,Good app and user friendly.,,us
76f1c8e1-f0ee-48c2-bd14-a1ee0378b629,gosai rakesh giri,5,2025-09-13 12:43:19,Best for getting job in software Engineer,,us
2564617d-45f4-4128-9a67-c88489c5f82f,Kristen Lewis,1,2025-09-13 12:32:03,Unable to reset password or login since getting new phone. no customer service,,us
7c3ddc55-6aab-41b2-9792-cf580a2aa56c,fake devdutt,4,2025-09-13 12:29:09,only if not everthing aas behind pay wall,,us
0c448d73-d2b0-4e14-a3ca-5e144f386f8f,saira bibi,5,2025-09-13 12:23:59,exceptional,,us
d5479413-266d-4ef9-bd91-9e0bc92da10b,Kausik Kanu (Papai),1,2025-09-13 12:23:17,Not working properly,,us
3703c278-26f2-40f8-b385-5d2a0c16b624,Umar Zeeshan,5,2025-09-13 11:59:17,Best app forever,,us
591a52af-cdc0-4e14-99a1-d13be23fb30c,Wilson Kaen,5,2025-09-13 11:41:13,interested,,us
a83864d1-ad2b-4961-8d35-ff199e41ba52,Shani Patel,5,2025-09-13 11:38:30,bahut acha hai,,us
edb1d1bc-6c97-4ace-8501-164ed37747cb,Shreya Chandrakar,4,2025-09-13 11:29:58,The only suggestion I have for linkedin right now is to add leaderboards for the games.,,us
019da937-cad0-4edf-aa01-ca8b2ccdeabd,Claire's Unique,5,2025-09-13 10:56:54,It's a really amazing app. I don't think I have any issues with it.,,us
9f80296a-6d85-40af-b3d0-6e53083413fd,Temitope Olatunde,1,2025-09-13 10:47:16,"what kind of app is this? I have tried opening with several phones, yet it does not pass the puzzle stage. It suddenly cancelled my account months ago with no particular reason. This is really bad.",,us
dcbe65ba-edf3-4db1-8c84-42d62c94c839,CHUKWUEBUKA ANYADIEGWU,5,2025-09-13 10:40:40,A good app for professionals,,us
0bc5f4bb-d137-49a2-9ccf-d6be62527c9a,akanksha singh,5,2025-09-13 10:33:17,good platform for knowing what's going around tech. 👍,,us
54e0ad8f-daf6-4d15-8370-da4d6a845355,Dmatt graphics,5,2025-09-13 10:22:51,Good,,us
0e7ecd05-c55c-4662-94c4-10a5cdbbe096,Shakik 1999,5,2025-09-13 10:21:52,Great Platform,,us
e2254dc2-b761-4a21-8201-38eca0bc8a1a,Amar Deep Rjeet Mishra,5,2025-09-13 10:20:31,Amar jeet,,us
86676b74-85ea-4a38-8b94-c42a8713293c,Ramki Ram,5,2025-09-13 10:14:28,it's the only platform for live job updates I have ever seen. I feel lucky to be a member of LinkedIn. 😎,,us
a4f9f256-c1ac-41e1-9994-e6b87db18004,Ntandoyenkosi Richard Junior Matsenjwa,5,2025-09-13 10:04:25,"Great app, usefull",,us
6e853b35-38aa-488d-8557-0c395cf745b6,Haleema Yaqoob,5,2025-09-13 09:51:10,"such an inspiring, intellectual and useful app",,us
b96832c9-a5f7-4caa-8c21-e7845731fc87,Muhammad Abdulrahman,5,2025-09-13 09:30:44,Very excellent app where you meet people and learn.,,us
bcddf631-5bdd-439f-bfbd-781f10f962b4,Mohammed Abdullahi,5,2025-09-13 09:22:51,Very important app to connect with people that matter the most,,us
cf47b755-e8bc-4247-947f-e5c24a48c734,Vivek.S,4,2025-09-13 09:16:22,achha,,us
6d2a7543-4190-4b21-a3a1-dfeb96553a15,ABDULRAHMAN SADIQ,5,2025-09-13 09:05:28,it's a good app,,us
73ca4668-4940-4012-a557-e1bc0eebee76,Md Islam,5,2025-09-13 08:55:33,"I have experience in the showroom in charge, procurements, logistics coordinator, salesman, documents controller, supervisor, accommodations in charge store supervisor full responsibility any opportunity jobs position I have done it I have worked in mannai trading company in Doha Qatar showroom in charge 8 years from 2010 to 2018 last September and store supervisor full responsibility as a same. company start from 2018 to 2023 last July ,I have experience industrial machinery, power generation,",,us
